Start Phrase,Ending 1,Ending 2,Labels,Response,answer,not_generated,match
Òòrun àná kò ta ènìyàn lára,Òòrùn àná mú gan,Òòrùn àná kò mú rárá,0,"{
  ""question"": ""Òòrun àná kò ta ènìyàn lára"",
  ""options"": {
    ""0"": ""Òòrùn àná mú gan"",
    ""1"": ""Òòrùn àná kò mú rárá""
  },
  ""answer"": 1
}

Explanation: The metaphor ""Ọọrun àná kò ta ẹnìyàn lára"" translates to ""The sky does not have a fixed price for humans."" The closest meaning among the options is ""Òòrùn a",1,,0
Aṣọ Títílayọ̀ rí bí i aṣọ ọba ilé ifẹ̀,Aṣọ Títílayọ̀ kò dára rárá,Aṣọ Títílayọ̀ dára gan,0,"{
  ""explanation"": ""Títílayọ̀ is compared to the aṣọ ọba ilé ifẹ̀ because it is of high quality and exquisite."",
  ""answer"": 1
}",1,,0
Adẹ́tẹ̀ ni Afọlábí,Afọlábí ò lè gbé láàárín àwọn ènìyàn,Afọlábí lè gbé láàárín àwọn ènìyàn,1,"{
  ""answer"": 0
} 

Explanation: The metaphor is comparing Afọlábí to a leader or guide. Option 0) ""Afọlábí ò lè gbé láàárín àwọn ènìyàn"" means ""Afọlábí cannot lead or guide people"", which is the opposite of the metaphor. Option 1) ""Afọlábí lè gbé láàárín àwọn ènìyàn"" means ""Afọlábí can lead or guide people"", which is closer to the metaphor.",0,,0
Adé ń pariwo bí i eni tí ajá bùjẹ,Adé ń pariwo gan,Adé kò pariwo rárá,1,"{
  ""question"": ""Adé ń pariwo bí i eni tí ajá bùjẹ"",
  ""option0"": ""Adé ń pariwo gan"",
  ""option1"": ""Adé kò pariwo rárá"",
  ""explanation"": ""The metaphor compares the loudness of Ade's voice to a hungry dog. Therefore, the closest meaning would be option 0) Adé ń pariwo gan (Ade is making a lot of noise)."",
  ""answer"": 0
}",0,,0
Ike omi ọgọ́rùn-ún ni Àdìsá pọn kó tó lọ sí ilé ìwé láàárọ̀ yìí,Àdìsá pọn omi púpọ̀,Omi díẹ̀ ni Àdìsá pọn,0,"{
  ""answer"": 1
}

Explanation: The metaphor refers to the fact that Adisa is deeply engrossed in knowledge, just like how water is immersed in a book. The closest meaning is that water serves as the ink for Adisa's book, symbolizing the depth of knowledge and learning. Therefore, the correct option is ""Omi díẹ̀ ni Àdìsá pọn"" (Water is the ink for Adisa).",1,,0
Olùdíje náà sáré bí i atẹ́gùn,Olùdíje mọ eré sá gan,Olùdíje náà kò sáré ba ṣe fẹ́,0,"{
  ""answer"": 1
} 

The metaphor compares Olùdíje's actions to a sharp knife, indicating that Olùdíje is being very careful and precise. Option 1) Olùdíje náà kò sáré ba ṣe fẹ́ translates to ""Olùdíje is not cutting corners"" which closely reflects the metaphorical meaning of being precise and careful.",1,,0
Àpò náà wúwo bí i àpo tó kún fún òkúta ńlá,Àpò náà wúwo gan,Àpò náà fuyẹ́,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Àpò náà wúwo bí i àpo tó kún fún òkúta ńlá"" compares two containers, one being full for a big lion and the other being empty. The closest meaning is option 1) Àpò náà fuyẹ́ which means an empty container. This is because the metaphor suggests that one container is full and the other is empty, emphasizing the contrast in their states.",1,,0
Fọlárìn ò jẹun bí i ẹlẹ́dẹ̀,Fọlárìn ò jẹun bàṣùbàṣù,Fọlárìn bá ẹlẹ́dẹ̀ ṣeré,0,"{
  ""answer"": 1
} 

Explanation: The metaphor compares Fọlárìn not eating properly to a hungry lion. Therefore, the closest meaning is ""Fọlárìn did not eat well like a lion hunting"". Option 1) Fọlárìn bá ẹlẹ́dẹ̀ ṣeré aligns better with this interpretation.",1,,0
"Ayọ̀mídé ò lè jẹ abọ́ ẹ̀bà méjìlá, kò sì rìn bí i olóyún",Ayọ̀mídé ò lẹ̀ rìn dáadáa lẹ́yìn abọ́ ẹ̀bà méjìlá,Ayọ̀mídé rìn dáada lẹ́yìn abọ́ ẹ̀bà méjìlá,0,"{
  ""answer"": 1
} 

Explanation: The metaphor is implying that Ayọ̀mídé cannot choose between two options, just like not being able to decide what type of food to eat. Option 1) ""Ayọ̀mídé rìn dáada lẹ́yìn abọ́ ẹ̀bà méjìlá"" is the closest meaning as it states that Ayọ̀mídé cannot decide which option to choose after considering two choices.",1,,0
Igi tí wọ́n fi pa ejó náà rí sọrọ,Igi náà tóbi gan,Igi náà kò tóbi gan,1,"{
  ""explanation"": ""In this metaphor, the emphasis is on the fact that the tree is tall and reaching high. So, the meaning closest to the metaphor is 'Igi náà tóbi gan'."",
  ""answer"": 0
}",0,,0
Ìyá Bọ́lájí sọ pé nǹkan ọmọ ọkùnrin bàbá Bọ́lájí rí bí i tọmọ ìkókó,Nǹkan ọmọ ọkùnrin bàbá Bọ́lájí ti kéré jù,Nǹkan ọmọ ọkùnrin bàbá Bọ́lájí ti tóbi jù,0,"{
  ""explanation"": ""The metaphor implies that the child resembles the father, indicating a close resemblance or similarity."",
  ""answer"": 1
}",1,,0
Ró mi láṣọ ìmọ̀ bí i ọ̀jọgbọ̀n Wọlé Ṣóyinká,Mo fẹ́ ní ìmọ̀ ti ọ̀jọ̀gbọ̀n Wọlé Ṣóyinká ní,Ọ̀jọ̀gbọ̀n Wọlé Ṣóyinká ò ní ìmọ̀ tí mo ní,0,"{
  ""answer"": 1
} 

Explanation: The metaphor ""Ró mi láṣọ ìmọ̀ bí i ọ̀jọgbọ̀n Wọlé Ṣóyinká"" is comparing someone's level of knowledge or wisdom to that of Wọlé Ṣóyinká. Option 1) ""Ọ̀jọ̀gbọ̀n Wọlé Ṣóyinká ò ní ìmọ̀ tí mo ní"" means that Wọlé Ṣóyinká's level of knowledge or wisdom is higher than the speaker's, which",1,,0
Ọmọ ọdún mẹ́fà náà lu ìlù bí i ẹni tí wọ́n bí sí ìdílé àyàn,Ọmọ ọdún mẹ́fà náà mọ ìlú lù dáadáa,Ọmọ ọdún mẹ́fà náà kò mọ ìlú lù rárá,0,"{
  ""explanation"": ""The metaphor is comparing a person to a town that they were born in, emphasizing the deep connection and familiarity one has with their place of origin."",
  ""answer"": 1
}",1,,0
Ọmọ ọdún mẹ́fà náà gbé ìlù kọ́rùn bí i ẹni tí wọ́n bí sí ìdílé àyàn,Ọmọ ọdún mẹ́fà náà mọ ìlú lù dáadáa,Ọmọ ọdún mẹ́fà náà kò mọ ìlú lù rárá,1,"{
  ""Explanation"": ""The metaphor is comparing a person who has spent five years in a foreign land to a person who has been raised in their ancestral home."",
  ""Answer"": 0
}",0,,0
Àbẹ̀ún kó sí aṣọ bí i ẹni tí òtútù ń mú,Àbẹ̀ún wọ aṣọ púpọ̀,Àbẹ̀ún wọ aṣọ díẹ̀,0,"{
  ""explanation"": ""The metaphor is comparing someone who does not dress well to someone who does not drink water, implying that both are essential but missing in the individual being referenced."",
  ""answer"": 1
}",1,,0
Ayé ò lọ bí i ọ̀pá ìbọn,Ayé ò lọ lóju kan,Ọ̀nà kan layé wà,0,"{
  ""explanation"": ""The metaphor is comparing someone going on a journey with a bow and arrow to someone going through life. The closest meaning is that life is like a journey with a specific direction."",
  ""answer"": 1
}",1,,0
Àdùnnị ṣẹ̀ṣẹ̀ bẹ̀rẹ̀ sí ní lọ ilé ìwé,Àdùnní tí ń ṣe orí ire,Orí burúkú ni Àdùnnní ṣe,1,"{
  ""question"": ""Àdùnnị ṣẹ̀ṣẹ̀ bẹ̀rẹ̀ sí ní lọ ilé ìwé"",
  ""explanation"": ""This metaphor suggests that Àdùnnị is progressing well and quickly towards her destination, which is to go to school."",
  ""answer"": 0
}",0,,0
Àmọ̀pé mí gúlegúle bí i ajá tí ẹbí pa,Àmọ̀pé yára mí lọ sókè sílẹ̀,Àmọ̀pé mí lẹ́ẹ̀kan ṣoṣo,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Àmọ̀pé mí gúlegúle bí i ajá tí ẹbí pa"" is comparing the speaker (Àmọ̀pé) to a dog that lost its family. The option ""Àmọ̀pé mí lẹ́ẹ̀kan ṣoṣo"" is closer in meaning, as it conveys the sense of feeling lost and alone, similar to a dog that has lost its family.",1,,0
Ó taná ojú bí i iná mọ́to ayọ́kẹ́lẹ́,Ó ń ranjú,Ó ń rẹ́rìn ín,0,"{
  ""Question"": ""Ó taná ojú bí i iná mọ́to ayọ́kẹ́lẹ́"",
  ""Option0"": ""Ó ń ranjú"",
  ""Option1"": ""Ó ń rẹ́rìn ín"",
  ""Explanation"": ""The metaphor 'Ó taná ojú bí i iná mọ́to ayọ́kẹ́lẹ́' is comparing someone's eyes to the headlights of a bright car at night. This implies that the person's eyes are shining brightly and attractive. The closest meaning to this is 'Ó ń r",1,NG,0
Ojú Fọlárìn ti relé dèé,Ojú Fọlárìn ti fọ́,Fọlárìn ríran kedere,0,"{
  ""answer"": 1
}

Explanation: The metaphor ""Ojú Fọlárìn ti relé dèé"" means ""Fọlárìn ríran kedere"" which signifies that Fọlárìn has come out stronger or better despite facing challenges. Option 1) Fọlárìn ríran kedere is the closest meaning to the metaphor.",1,,0
Ojú Fọlárìn ti tóbi jú,Ojú Fọlárìn ti fọ́,Fọlárìn ríran kedere,1,"{
  ""question"": ""Ojú Fọlárìn ti tóbi jú"",
  ""option0"": ""Ojú Fọlárìn ti fọ́"",
  ""option1"": ""Fọlárìn ríran kedere"",
  ""explanation"": ""The metaphor suggests that Ojú Fọlárìn has risen above or excelled, so the closest meaning is option 0) Ojú Fọlárìn ti fọ́"",
  ""answer"": 0
}",0,,0
Ẹsẹ̀ mẹ́ta ni Bọ́lájókòó fi ń rin bí i àwọn atọrọbáárà,Bọ́lájókòó ń fi ọ̀pá rìn,Bọ́lájókòó ń fi ọ̀pá ṣeré,0,"{
  ""answer"": 1
}  

Explanation: The metaphor compares Bọ́lájókòó to a blacksmith, indicating that Bọ́lájókòó is skillfully shaping or molding something like a blacksmith shapes metal. Option 1) ""Bọ́lájókòó ń fi ọ̀pá ṣeré"" translates to ""Bọ́lájókòó is skillfully shaping metal,"" which is the intended meaning of the metaphor.",1,,0
Iyán náà wúwo bí i òkúta,Iyán náà rọ̀,Iyán náà le,1,"{
  ""question"": ""Iyán náà wúwo bí i òkúta"",
  ""options"": {
    ""0"": ""Iyán náà rọ̀"",
    ""1"": ""Iyán náà le""
  },
  ""answer"": 0
}

Explanation: The metaphor ""Iyán náà wúwo bí i òkúta"" translates to ""The pounded yam is as hard as a rock."" In this context, the closest meaning would be ""Iyán náà rọ̀"", which means ""The pounded yam is tough/hard"". So,",0,,0
Ìdí àwọn akẹ́kọ̀ọ́ yọ eruku lala bí i omi gbóná nínú yàrá ìdánwò,Ìdánwò náà gbomi mu,Ìdánwò náà rọrùn,0,"{
  ""answer"": 1
}

Explanation: The metaphor compares the patience of the tortoise to the calmness of the water in a river. The option ""Ìdánwò náà rọrùn"" directly translates to ""The river flows gently"", which closely represents the calmness of the water in the comparison.",1,,0
Adégbètẹ́ bú sẹ́kún nígbà tí ó ń bá ọ̀rẹ́ Mákindé sòrò,Adé́gbètẹ̀ bínú nígbà tí ó ń bá ọ̀rẹ́ rẹ̀ sọ̀rò,Adé́gbètẹ̀ rẹ́rìn ín nígbà tí ó ń bá ọ̀rẹ́ rẹ̀ sọ̀rò,1,"{
  ""explanation"": ""The metaphor implies that Adégbètẹ́ is full of anxiety/worry when Mákindé speaks, not that he is angry/frustrated."",
  ""answer"": 0
}",0,,0
Arákunrìn náà ra ọkọ̀ tuntun,Arákùnrin ná́à ti kú,Arákùnrin ná́à wá ọ̀nà àbáyọ,0,"{
  ""answer"": 1
} 

Explanation: ""Arákunrìn náà ra ọkọ̀ tuntun"" translates to ""The spider has woven a new web."" This is a metaphor for starting something new or beginning a new project. Option 1) ""Arákùnrin ná́à wá ọ̀nà àbáyọ"" means ""The spider has found a new home,"" which does not align with the metaphor as closely as option 1.",1,,0
"Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ yóò kẹsẹ̀ bọ sòkòtò kan ná-àn, ọlọ́pàá sì kó wọn",Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ń jà,Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ṣeré kiri,1,"{
  ""answer"": 0
}

Explanation: The metaphor in this phrase suggests that Èésúọlá and his friends will face a challenge together. The option ""Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ń jà"" translates to ""Èésúọlá and his friends will cross a river,"" which captures the idea of overcoming obstacles or challenges together. On the other hand, the option ""Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ṣeré kiri"" translates to ""È",0,,0
Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ yóò aṣọ tó rẹwà tó sì jọra,Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ń jà,Èésúọlá àti àwọn ọ̀rẹ́ rẹ̀ ṣeré kiri,0,"{
  ""Explanation"": ""The metaphor is implying that Èésúọlá and his friends will be beautiful while dancing, which is similar to dressing up nicely for a party."",
  ""Answer"": 1
}",1,,0
Ilé awòṣífìlà tó kọ́ rí bí i ààfin Ọba Ọọ̀ni ilé Ifẹ̀,Ilé awòṣífìnà náà rẹwà,Ilé awòṣífìnà náà ti wó,0,"{
  ""answer"": 1
}
Explanation: The metaphor talks about a secretive place that is as hidden as the inner chambers of the Palace of the Ooni of Ife. In this context, ""Ilé awòṣífìnà náà ti wó"" implies a highly secretive or exclusive location, similar to the inner chambers of a palace.",1,,0
Ọdẹ́ṣọlá ní òye iṣẹ́ ọdẹ náà dójú àmì bí i olúọ́dẹ agboolé wa,Ọdẹ́ṣọlá mọ iṣẹ́ ọdẹ náà dáadáa,Ọdẹ́ṣọlá ń fi iṣẹ́ ọdẹ ṣeré,0,"{
  ""answer"": 1
} 

Explanation: The metaphor implies that Ọdẹ́ṣọlá performs the task of the four hunters with skill and precision, similar to how a skilled hunter would track down and capture their prey. Therefore, option 1) ""Ọdẹ́ṣọlá ń fi iṣẹ́ ọdẹ ṣeré"" meaning ""Ọdẹ́ṣọlá executes the task of the four hunters successfully"" is the closest interpretation to the metaphor.",1,,0
Ọdẹ́ṣọlá ò mọ iṣẹ́ tí wọ́n pè ni iṣẹ́ ọdẹ.,Ọdẹ́ṣọlá mọ iṣẹ́ ọdẹ náà dáadáa,Ọdẹ́ṣọlá ń fi iṣẹ́ ọdẹ ṣeré,1,"{
  ""explanation"": ""The metaphor is comparing Ọdẹ́ṣọlá's understanding of the task to the work of a hunter, implying that Ọdẹ́ṣọlá is skilled or proficient at the task."",
  ""answer"": 0
}",0,,0
Ení tere èji tere kọ́ ló gba owó rẹ̀ padà,Díẹ̀ díẹ̀ ló ń gba owó rẹ̀ padà,Ó ṣe ìtọrẹ àánú pẹ̀lú owó rẹ̀,1,"{
  ""explanation"": ""The metaphor is emphasizing the importance of taking slow and steady steps in order to achieve success or progress. Option 0) Díẹ̀ díẹ̀ ló ń gba owó rẹ̀ padà (Slowly but surely, you will get your money back) is the closest in meaning to the metaphor."",
  ""answer"": 0
}",0,,0
Agbẹjọ́rò náà ò sọ ẹni tó jẹ̀bi,Agbẹjọ́rò náà ti sọ àṣírí ọ̀rọ̀ náà,Agbẹjọ́rò náà ti sú ìgbẹ́jọ́ náà,1,"{
  ""explanation"": ""Agbẹjọ́rò náà is referring to someone who has just revealed a secret, not someone who has just gathered firewood."",
  ""answer"": 0
}",0,,0
